,artist,track name,streams,date
36487,CKay,love nwantiti (ah ah ah),274804,2022-01-30
36488,"Tyler, The Creator",NEW MAGIC WAND,273699,2022-01-30
36489,"Tyler, The Creator",See You Again (feat. Kali Uchis),271679,2022-01-30
36490,"Jordan Davis, Luke Bryan",Buy Dirt,270625,2022-01-30
36491,"Eslabon Armado, DannyLux",Jugaste y Sufrí,268636,2022-01-30
36492,Polo G,Martin & Gina,268372,2022-01-30
36493,Bad Bunny,Yonaguni,266835,2022-01-30
36494,Kid Cudi,Mr. Rager,265061,2022-01-30
36495,Trippie Redd,Miss The Rage (feat. Playboi Carti),262962,2022-01-30
36496,"ACRAZE, Cherish",Do It To It,262273,2022-01-30
36497,"The Game, Kanye West",Eazy,257839,2022-01-30
36498,Måneskin,Beggin',253269,2022-01-30
36499,Nigo,Arya (feat. A$AP Rocky),251940,2022-01-30
36500,Gucci Mane,Rumors (feat. Lil Durk),251717,2022-01-30
36501,Joji,SLOW DANCING IN THE DARK,251691,2022-01-30
36502,The Killers,Mr. Brightside,251391,2022-01-30
36503,Doja Cat,Streets,249856,2022-01-30
36504,"Kendrick Lamar, Jay Rock",Money Trees,249222,2022-01-30
36505,Joy Again,Looking Out for You,246795,2022-01-30
36506,Drake,Fair Trade (with Travis Scott),245459,2022-01-30
36507,J. Cole,Work Out,245131,2022-01-30
36508,Lil Baby,Drip Too Hard (Lil Baby & Gunna),245031,2022-01-30
36509,"Bad Bunny, Jhay Cortez",DÁKITI,244735,2022-01-30
36510,Doja Cat,Ain't Shit,242689,2022-01-30
36511,Carlos Vives,"Colombia, Mi Encanto",242438,2022-01-30
36512,XXXTENTACION,Jocelyn Flores,240084,2022-01-30
36513,Ruth B.,Dandelions,239994,2022-01-30
36514,The Weeknd,Die For You,239190,2022-01-30
36515,"Coldplay, BTS",My Universe,237564,2022-01-30
36516,Juice WRLD,Already Dead,236215,2022-01-30
36517,Playboi Carti,Shoota (feat. Lil Uzi Vert),236186,2022-01-30
36518,Kodak Black,Love & War,234708,2022-01-30
36519,"Labrinth, Zendaya",All For Us - from the HBO Original Series Euphoria,234211,2022-01-30
36520,Fleetwood Mac,Dreams - 2004 Remaster,234004,2022-01-30
36521,girl in red,we fell in love in october,233903,2022-01-30
36522,Childish Gambino,Redbone,230998,2022-01-30
36523,Emmy Meli,I AM WOMAN,230875,2022-01-30
36524,Juice WRLD,Robbery,230792,2022-01-30
36525,Lil Uzi Vert,XO Tour Llif3,230032,2022-01-30
36526,Conan Gray,Heather,229838,2022-01-30
36527,Kali Uchis,telepatía,228332,2022-01-30
36528,Kanye West,Praise God,226500,2022-01-30
36529,Kendrick Lamar,LOVE. FEAT. ZACARI.,226484,2022-01-30
36530,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),225558,2022-01-30
36531,Polo G,Bad Man (Smooth Criminal),225375,2022-01-30
36532,Morgan Wallen,Whiskey Glasses,225064,2022-01-30
36533,Post Malone,Circles,224912,2022-01-30
36534,Juice WRLD,Come & Go (with Marshmello),224892,2022-01-30
36535,Walker Hayes,Fancy Like,224054,2022-01-30
36536,The Weeknd,Save Your Tears,223399,2022-01-30
36537,Lil Peep,Star Shopping,223376,2022-01-30
36538,The Weeknd,The Hills,222924,2022-01-30
36539,Edison Lighthouse,Love Grows (Where My Rosemary Goes),222009,2022-01-30
36540,Yeat,Monëy so big,221713,2022-01-30
36541,Mitski,Washing Machine Heart,221473,2022-01-30
36542,Nardo Wick,Me or Sum (feat. Future & Lil Baby),221211,2022-01-30
36543,Olivia Rodrigo,favorite crime,220845,2022-01-30
36544,Tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),220190,2022-01-30
36545,Chief Keef,Love Sosa,219332,2022-01-30
36546,Travis Scott,goosebumps,219331,2022-01-30
36547,Juice WRLD,Wishing Well,218688,2022-01-30
36548,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),218424,2022-01-30
36549,"Gunna, 21 Savage",thought i was playing,217976,2022-01-30
36550,Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),217678,2022-01-30
36551,TV Girl,Not Allowed,217107,2022-01-30
36552,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,216460,2022-01-30
36553,Kanye West,Heartless,216106,2022-01-30
36554,BØRNS,Electric Love,216055,2022-01-30
36555,Morgan Wallen,Wasted On You,215959,2022-01-30
36556,24kGoldn,Mood (feat. iann dior),215799,2022-01-30
36557,Eyedress,Jealous,215281,2022-01-30
36558,Eminem,The Real Slim Shady,214903,2022-01-30
36559,Machine Gun Kelly,my ex's best friend (with blackbear),214691,2022-01-30
36560,NLE Choppa,Push It (feat. Young Thug),213695,2022-01-30
36561,Gerry Rafferty,Right Down the Line,212136,2022-01-30
36562,Don Toliver,No Idea,211853,2022-01-30
36563,J. Cole,She Knows (feat. Amber Coffman & Cults),211439,2022-01-30
36564,Cage The Elephant,Cigarette Daydreams,211165,2022-01-30
36565,XXXTENTACION,Fuck Love (feat. Trippie Redd),211023,2022-01-30
36566,Morgan Wallen,Sand In My Boots,211005,2022-01-30
36567,Mac DeMarco,My Kind Of Woman,210158,2022-01-30
36568,Giveon,For Tonight,209899,2022-01-30
36569,The Backseat Lovers,Kilby Girl,209676,2022-01-30
36570,"Jnr Choi, Sam Tompkins",TO THE MOON,209564,2022-01-30
36571,A Boogie Wit da Hoodie,Man in the Mirror,209337,2022-01-30
36572,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",209170,2022-01-30
36573,The Weeknd,Gasoline,209006,2022-01-30
36574,JID,Surround Sound (feat. 21 Savage & Baby Tate),208758,2022-01-30
36575,Mason Ramsey,Before I Knew It,208456,2022-01-30
36576,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",208249,2022-01-30
36577,Giveon,Heartbreak Anniversary,208049,2022-01-30
36578,Mother Mother,Hayloft II,206544,2022-01-30
36579,MKTO,Classic,206337,2022-01-30
36580,Neon Trees,Everybody Talks,205621,2022-01-30
36581,XXXTENTACION,Everybody Dies In Their Nightmares,205155,2022-01-30
36582,Labrinth,Formula,205056,2022-01-30
36583,Tame Impala,The Less I Know The Better,204575,2022-01-30
36584,Bruno Mars,Talking to the Moon,204208,2022-01-30
36585,Lil Tecca,LOT OF ME,203633,2022-01-30
36586,"Nelly Furtado, Timbaland",Promiscuous,202141,2022-01-30
36587,Gesaffelstein,Lost in the Fire (feat. The Weeknd),201961,2022-01-30
36588,NLE Choppa,Jumpin (feat. Polo G),201533,2022-01-30
36589,Lord Huron,The Night We Met,200918,2022-01-30
36590,"Kanye West, Dwele",Flashing Lights,200892,2022-01-30
36591,"Lil Tjay, 6LACK",Calling My Phone,200790,2022-01-30
36592,Nirvana,Smells Like Teen Spirit - Remastered,200515,2022-01-30
36593,Kendrick Lamar,HUMBLE.,200329,2022-01-30
36594,Harry Styles,Watermelon Sugar,200136,2022-01-30
36595,Chris Stapleton,Tennessee Whiskey,199811,2022-01-30
36596,The Weeknd,Less Than Zero,198968,2022-01-30
36597,"Lil Baby, Drake",Yes Indeed,198942,2022-01-30
36598,Lil Uzi Vert,Neon Guts (feat. Pharrell Williams),198848,2022-01-30
36599,Roar,I Can't Handle Change,198749,2022-01-30
36600,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",We Don't Talk About Bruno,1319088,2022-01-31
36601,"Gunna, Future",pushin P (feat. Young Thug),1015594,2022-01-31
36602,Kodak Black,Super Gremlin,945980,2022-01-31
36603,Jessica Darrow,"Surface Pressure - From ""Encanto""/Soundtrack Version",897001,2022-01-31
36604,Glass Animals,Heat Waves,895813,2022-01-31
36605,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),767283,2022-01-31
36606,The Kid LAROI,STAY (with Justin Bieber),721106,2022-01-31
36607,The Walters,I Love You So,669527,2022-01-31
36608,GAYLE,abcdefu,647660,2022-01-31
36609,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,617598,2022-01-31
36610,"Stephanie Beatriz, Olga Merediz, Encanto - Cast",The Family Madrigal,590343,2022-01-31
36611,Doja Cat,Need to Know,588724,2022-01-31
36612,Adele,Easy On Me,586697,2022-01-31
36613,Frank Ocean,Lost,578746,2022-01-31
36614,Drake,Knife Talk (with 21 Savage ft. Project Pat),568780,2022-01-31
36615,Steve Lacy,Dark Red,548273,2022-01-31
36616,Lauren Spencer-Smith,Fingers Crossed,546344,2022-01-31
36617,"Diane Guerrero, Stephanie Beatriz",What Else Can I Do?,540325,2022-01-31
36618,"Elton John, Dua Lipa",Cold Heart - PNAU Remix,537274,2022-01-31
36619,Olivia Rodrigo,good 4 u,520941,2022-01-31
36620,SZA,I Hate U,513510,2022-01-31
36621,Doja Cat,Kiss Me More (feat. SZA),503522,2022-01-31
36622,Doja Cat,Woman,499663,2022-01-31
36623,Baby Keem,family ties (with Kendrick Lamar),494562,2022-01-31
36624,The Neighbourhood,Sweater Weather,477683,2022-01-31
36625,Ed Sheeran,Shivers,456865,2022-01-31
36626,Vundabar,Alien Blues,446781,2022-01-31
36627,Arctic Monkeys,505,441974,2022-01-31
36628,Charlie Puth,Light Switch,440943,2022-01-31
36629,NEIKED,Better Days (NEIKED x Mae Muller x Polo G),439706,2022-01-31
36630,Stephanie Beatriz,Waiting On A Miracle,438058,2022-01-31
36631,Lil Durk,Broadway Girls (feat. Morgan Wallen),434996,2022-01-31
36632,Lil Nas X,THATS WHAT I WANT,434839,2022-01-31
36633,Gunna,P power (feat. Drake),424544,2022-01-31
36634,Justin Bieber,Ghost,417047,2022-01-31
36635,Playboi Carti,Sky,416621,2022-01-31
36636,J. Cole,No Role Modelz,410243,2022-01-31
36637,Yung Lean,Ginseng Strip 2002,408655,2022-01-31
36638,"THE ANXIETY, WILLOW, Tyler Cole",Meet Me At Our Spot,407445,2022-01-31
36639,The Neighbourhood,Softcore,405270,2022-01-31
36640,Sebastian Yatra,Dos Oruguitas,405230,2022-01-31
36641,The Weeknd,Sacrifice,393852,2022-01-31
36642,"Bruno Mars, Anderson .Paak, Silk Sonic",Smokin Out The Window,388975,2022-01-31
36643,Billie Eilish,Happier Than Ever,387443,2022-01-31
36644,Olivia Rodrigo,traitor,379151,2022-01-31
36645,Polo G,RAPSTAR,377228,2022-01-31
36646,Post Malone,One Right Now (with The Weeknd),373903,2022-01-31
36647,The Rare Occasions,Notion,373345,2022-01-31
36648,Em Beihold,Numb Little Bug,366626,2022-01-31
36649,"Benny The Butcher, J. Cole",Johnny P's Caddy,362499,2022-01-31
36650,Muni Long,Hrs and Hrs,362397,2022-01-31
36651,Surf Curse,Freaks,361800,2022-01-31
36652,Drake,Way 2 Sexy (with Future & Young Thug),356468,2022-01-31
36653,Ed Sheeran,Bad Habits,353519,2022-01-31
36654,Lil Uzi Vert,20 Min,353094,2022-01-31
36655,The Chainsmokers,High,351921,2022-01-31
36656,Beach House,Space Song,350471,2022-01-31
36657,Yot Club,YKWIM?,348141,2022-01-31
36658,"Doja Cat, The Weeknd",You Right,346579,2022-01-31
36659,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),345156,2022-01-31
36660,Jaymes Young,Infinity,344627,2022-01-31
36661,Drake,Wants and Needs (feat. Lil Baby),335487,2022-01-31
36662,XXXTENTACION,vice city,329917,2022-01-31
36663,Sleepy Hallow,2055,328894,2022-01-31
36664,Farruko,Pepas,328768,2022-01-31
36665,The Weeknd,Is There Someone Else?,324588,2022-01-31
36666,The Weeknd,Out of Time,323487,2022-01-31
36667,The Neighbourhood,Daddy Issues,322606,2022-01-31
36668,Dua Lipa,Levitating (feat. DaBaby),321330,2022-01-31
36669,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,321073,2022-01-31
36670,Adele,Oh My God,320755,2022-01-31
36671,Lil Nas X,MONTERO (Call Me By Your Name),318689,2022-01-31
36672,"Tyler, The Creator",NEW MAGIC WAND,315343,2022-01-31
36673,"Tyler, The Creator",See You Again (feat. Kali Uchis),314072,2022-01-31
36674,Rod Wave,By Your Side,313928,2022-01-31
36675,The Weeknd,Blinding Lights,312983,2022-01-31
36676,SZA,Good Days,312667,2022-01-31
36677,Olivia Rodrigo,drivers license,311893,2022-01-31
36678,Olivia Rodrigo,deja vu,311761,2022-01-31
36679,Kid Cudi,Mr. Rager,311564,2022-01-31
36680,Doja Cat,Get Into It (Yuh),311090,2022-01-31
36681,"Jordan Davis, Luke Bryan",Buy Dirt,310193,2022-01-31
36682,Gucci Mane,Rumors (feat. Lil Durk),309645,2022-01-31
36683,Mac Miller,The Spins,305813,2022-01-31
36684,Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",305767,2022-01-31
36685,"Stephanie Beatriz, Olga Merediz, John Leguizamo, Adassa, Maluma, Encanto - Cast",All Of You,304785,2022-01-31
36686,"Kid Cudi, MGMT, Ratatat",Pursuit Of Happiness (Nightmare),304046,2022-01-31
36687,"Labrinth, Zendaya",All For Us - from the HBO Original Series Euphoria,302329,2022-01-31
36688,Juice WRLD,Lucid Dreams,297943,2022-01-31
36689,Latto,Big Energy,295512,2022-01-31
36690,BoyWithUke,Toxic,294877,2022-01-31
36691,Juice WRLD,All Girls Are The Same,293459,2022-01-31
36692,Polo G,Martin & Gina,292618,2022-01-31
36693,"Cochise, $NOT",Tell Em,292239,2022-01-31
36694,"Eslabon Armado, DannyLux",Jugaste y Sufrí,290712,2022-01-31
36695,Joji,SLOW DANCING IN THE DARK,286389,2022-01-31
36696,"Kendrick Lamar, Jay Rock",Money Trees,285503,2022-01-31
36697,"The Game, Kanye West",Eazy,281081,2022-01-31
36698,The Weeknd,Die For You,278853,2022-01-31
36699,CKay,love nwantiti (ah ah ah),277244,2022-01-31
36700,J. Cole,Work Out,273857,2022-01-31
36701,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),273070,2022-01-31
36702,Bad Bunny,Yonaguni,272913,2022-01-31
36703,Lil Baby,Drip Too Hard (Lil Baby & Gunna),272155,2022-01-31
36704,Joy Again,Looking Out for You,272081,2022-01-31
36705,Trippie Redd,Miss The Rage (feat. Playboi Carti),271549,2022-01-31
36706,Kodak Black,Love & War,270755,2022-01-31
36707,Måneskin,Beggin',269637,2022-01-31
36708,Drake,Fair Trade (with Travis Scott),268246,2022-01-31
36709,Ruth B.,Dandelions,267963,2022-01-31
36710,Playboi Carti,Shoota (feat. Lil Uzi Vert),267842,2022-01-31
36711,Doja Cat,Streets,267796,2022-01-31
36712,The Killers,Mr. Brightside,267442,2022-01-31
36713,SiM,The Rumbling (TV Size),264524,2022-01-31
36714,Lil Peep,Star Shopping,264463,2022-01-31
36715,Labrinth,Formula,261343,2022-01-31
36716,Kendrick Lamar,LOVE. FEAT. ZACARI.,260149,2022-01-31
36717,Nigo,Arya (feat. A$AP Rocky),258577,2022-01-31
36718,"Coldplay, BTS",My Universe,257603,2022-01-31
36719,Nardo Wick,Me or Sum (feat. Future & Lil Baby),256855,2022-01-31
36720,Doja Cat,Ain't Shit,256347,2022-01-31
36721,Yeat,Monëy so big,256324,2022-01-31
36722,Childish Gambino,Redbone,256269,2022-01-31
36723,girl in red,we fell in love in october,255398,2022-01-31
36724,Juice WRLD,Already Dead,255214,2022-01-31
36725,"ACRAZE, Cherish",Do It To It,254381,2022-01-31
36726,Conan Gray,Heather,254320,2022-01-31
36727,XXXTENTACION,Jocelyn Flores,253804,2022-01-31
36728,Kanye West,Praise God,250231,2022-01-31
36729,Emmy Meli,I AM WOMAN,249590,2022-01-31
36730,Olivia Rodrigo,favorite crime,249526,2022-01-31
36731,Lil Uzi Vert,XO Tour Llif3,248837,2022-01-31
36732,A Boogie Wit da Hoodie,Man in the Mirror,248433,2022-01-31
36733,"Bad Bunny, Jhay Cortez",DÁKITI,247954,2022-01-31
36734,Kali Uchis,telepatía,247230,2022-01-31
36735,TV Girl,Not Allowed,246793,2022-01-31
36736,"Gunna, 21 Savage",thought i was playing,246764,2022-01-31
36737,Kanye West,Heartless,246070,2022-01-31
36738,Post Malone,Circles,245684,2022-01-31
36739,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),245658,2022-01-31
36740,Lord Huron,The Night We Met,244336,2022-01-31
36741,The Weeknd,Save Your Tears,243508,2022-01-31
36742,Mac DeMarco,My Kind Of Woman,243008,2022-01-31
36743,Giveon,For Tonight,242566,2022-01-31
36744,Chief Keef,Love Sosa,241888,2022-01-31
36745,The Weeknd,The Hills,241652,2022-01-31
36746,Polo G,Bad Man (Smooth Criminal),241452,2022-01-31
36747,The Backseat Lovers,Kilby Girl,241153,2022-01-31
36748,Eyedress,Jealous,241024,2022-01-31
36749,"Lil Baby, Drake",Yes Indeed,241019,2022-01-31
36750,Edison Lighthouse,Love Grows (Where My Rosemary Goes),240700,2022-01-31
36751,Juice WRLD,Robbery,239385,2022-01-31
36752,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",239314,2022-01-31
36753,Gerry Rafferty,Right Down the Line,239301,2022-01-31
36754,JID,Surround Sound (feat. 21 Savage & Baby Tate),238945,2022-01-31
36755,J. Cole,She Knows (feat. Amber Coffman & Cults),238909,2022-01-31
36756,Carlos Vives,"Colombia, Mi Encanto",238836,2022-01-31
36757,Cage The Elephant,Cigarette Daydreams,238535,2022-01-31
36758,BØRNS,Electric Love,238118,2022-01-31
36759,Machine Gun Kelly,my ex's best friend (with blackbear),237368,2022-01-31
36760,Mother Mother,Hayloft II,237348,2022-01-31
36761,Fleetwood Mac,Dreams - 2004 Remaster,237318,2022-01-31
36762,Tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),237173,2022-01-31
36763,Mitski,Washing Machine Heart,237137,2022-01-31
36764,Walker Hayes,Fancy Like,237123,2022-01-31
36765,Morgan Wallen,Whiskey Glasses,234215,2022-01-31
36766,Sueco,Loser,233869,2022-01-31
36767,Morgan Wallen,Wasted On You,233821,2022-01-31
36768,Giveon,Heartbreak Anniversary,233097,2022-01-31
36769,Offset,Ric Flair Drip (with Metro Boomin),232884,2022-01-31
36770,Juice WRLD,Come & Go (with Marshmello),231729,2022-01-31
36771,The Neighbourhood,You Get Me So High,231712,2022-01-31
36772,Eminem,The Real Slim Shady,231562,2022-01-31
36773,J. Cole,Wet Dreamz,231411,2022-01-31
36774,Travis Scott,goosebumps,231028,2022-01-31
36775,Kanye West,Bound 2,230956,2022-01-31
36776,Gesaffelstein,Lost in the Fire (feat. The Weeknd),229267,2022-01-31
36777,Morgan Wallen,Sand In My Boots,228392,2022-01-31
36778,Rex Orange County,KEEP IT UP,227952,2022-01-31
36779,Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),227784,2022-01-31
36780,J. Cole,MIDDLE CHILD,227686,2022-01-31
36781,Chase Atlantic,Swim,227674,2022-01-31
36782,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,227641,2022-01-31
36783,XXXTENTACION,Fuck Love (feat. Trippie Redd),227307,2022-01-31
36784,Coldplay,Sparks,226830,2022-01-31
36785,Mason Ramsey,Before I Knew It,226572,2022-01-31
36786,Kendrick Lamar,HUMBLE.,226367,2022-01-31
36787,Joey Bada$$,Love Is Only a Feeling,225158,2022-01-31
36788,"Kanye West, Dwele",Flashing Lights,224939,2022-01-31
36789,Tame Impala,The Less I Know The Better,224865,2022-01-31
36790,Lil Uzi Vert,Neon Guts (feat. Pharrell Williams),224845,2022-01-31
36791,Bryson Tiller,Don't,224337,2022-01-31
36792,Don Toliver,No Idea,223988,2022-01-31
36793,Juice WRLD,Wishing Well,223840,2022-01-31
36794,The Weeknd,Less Than Zero,223589,2022-01-31
36795,Nirvana,Smells Like Teen Spirit - Remastered,223080,2022-01-31
36796,Daniel Caesar,Get You (feat. Kali Uchis),223011,2022-01-31
36797,Roar,I Can't Handle Change,222743,2022-01-31
36798,Mac DeMarco,For the First Time,222418,2022-01-31
36799,TV Girl,Lovers Rock,222202,2022-01-31
36800,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",We Don't Talk About Bruno,1416469,2022-02-01
36801,"Gunna, Future",pushin P (feat. Young Thug),1068491,2022-02-01
36802,Kodak Black,Super Gremlin,971856,2022-02-01
36803,Glass Animals,Heat Waves,944215,2022-02-01
36804,Jessica Darrow,"Surface Pressure - From ""Encanto""/Soundtrack Version",936933,2022-02-01
36805,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),793534,2022-02-01
36806,The Kid LAROI,STAY (with Justin Bieber),747617,2022-02-01
36807,The Walters,I Love You So,677109,2022-02-01
36808,GAYLE,abcdefu,665942,2022-02-01
36809,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,639261,2022-02-01
36810,Drake,Knife Talk (with 21 Savage ft. Project Pat),624690,2022-02-01
36811,"Stephanie Beatriz, Olga Merediz, Encanto - Cast",The Family Madrigal,619061,2022-02-01
36812,Doja Cat,Need to Know,606353,2022-02-01
36813,Adele,Easy On Me,602893,2022-02-01
36814,Frank Ocean,Lost,579688,2022-02-01
36815,"Elton John, Dua Lipa",Cold Heart - PNAU Remix,571520,2022-02-01
36816,"Diane Guerrero, Stephanie Beatriz",What Else Can I Do?,568885,2022-02-01
36817,Steve Lacy,Dark Red,551457,2022-02-01
36818,Lauren Spencer-Smith,Fingers Crossed,548952,2022-02-01
36819,Baby Keem,family ties (with Kendrick Lamar),544967,2022-02-01
36820,Olivia Rodrigo,good 4 u,536959,2022-02-01
36821,SZA,I Hate U,528099,2022-02-01
36822,Doja Cat,Kiss Me More (feat. SZA),520812,2022-02-01
36823,Doja Cat,Woman,518899,2022-02-01
36824,The Neighbourhood,Sweater Weather,483636,2022-02-01
36825,Ed Sheeran,Shivers,482503,2022-02-01
36826,Lil Nas X,THATS WHAT I WANT,470316,2022-02-01
36827,NEIKED,Better Days (NEIKED x Mae Muller x Polo G),457934,2022-02-01
36828,Lil Durk,Broadway Girls (feat. Morgan Wallen),456174,2022-02-01
36829,Stephanie Beatriz,Waiting On A Miracle,455854,2022-02-01
36830,Vundabar,Alien Blues,454414,2022-02-01
36831,Playboi Carti,Sky,452364,2022-02-01
36832,Charlie Puth,Light Switch,444871,2022-02-01
36833,J. Cole,No Role Modelz,444440,2022-02-01
36834,Gunna,P power (feat. Drake),442690,2022-02-01
36835,Justin Bieber,Ghost,442167,2022-02-01
36836,Arctic Monkeys,505,440729,2022-02-01
36837,Sebastian Yatra,Dos Oruguitas,421032,2022-02-01
36838,"THE ANXIETY, WILLOW, Tyler Cole",Meet Me At Our Spot,420702,2022-02-01
36839,The Neighbourhood,Softcore,411248,2022-02-01
36840,Yung Lean,Ginseng Strip 2002,406556,2022-02-01
36841,"Bruno Mars, Anderson .Paak, Silk Sonic",Smokin Out The Window,404264,2022-02-01
36842,The Rare Occasions,Notion,403117,2022-02-01
36843,Em Beihold,Numb Little Bug,401953,2022-02-01
36844,Polo G,RAPSTAR,399360,2022-02-01
36845,Post Malone,One Right Now (with The Weeknd),398875,2022-02-01
